data_source,time_scale,time_id,k,theta,num_matches,mdd,med,dist90,log_like,iteration
genetics,monsoonal,SWM,-3.37326033599337,5,12,14.0957640641207,13.4393,26.3831,-74.4558977143454,920
simulation,annual,2012,-1.76037022883093,1.28565667726797,165737,4.34487004593932,3.2873,9.5956,-1263340.14666731,921
simulation,annual,2013,-1.87085734138184,1.3618211662108,144994,4.61245889996606,3.5505,10.0907,-1223292.72429861,921
simulation,annual,2014,-1.66815855502938,1.21369515239576,152747,4.19106388140958,3.1136,9.3447,-1101782.64994408,921
simulation,total_years,2012-4,-1.77379721326165,1.28959635044466,463478,4.39116494818427,3.3255,9.693,-3589489.0775425,921
simulation,monsoonal,NEM,-1.72200759756035,1.25075515822964,440878,4.29206690654999,3.2196,9.5223,-3055067.06929857,921
simulation,monsoonal,SWM,-1.98383384840668,1.46971683307809,22600,4.86513892893806,3.8261,10.5125,-532796.242932092,921
simulation_subsample,annual,2012,-1.03333746676072,0.8688360022336,3,3.51955239842761,2.2994,8.2908,-98.5638012469531,921
simulation_subsample,annual,2013,-2.30438565662146,3.07987827503455,18,5.04255138978234,4.5761,9.8455,-496.335472582946,921
simulation_subsample,annual,2014,-2.31264963603096,5,13,4.88057788202481,4.6533,9.135,-470.043130680906,921
simulation_subsample,total_years,2012-4,-2.33423481927996,3.67019419196446,34,5.08328718193154,4.7111,9.7521,-1172.06118214565,921
simulation_subsample,monsoonal,NEM,-2.33460371378686,3.582206182243,33,5.09757645731059,4.7117,9.8018,-1045.84588715383,921
simulation_subsample,monsoonal,SWM,-2.30607778082753,5,1,4.84860859469968,4.6228,9.0752,-122.467396877244,921
genetics,annual,2012,-2.25985731890485,1.02254111418271,4,9.2879864353125,6.4939,21.3078,-21.8716736393616,921
genetics,annual,2013,-3.28908290421514,5,19,12.9577867319726,12.3543,24.2531,-106.761017534753,921
genetics,annual,2014,1.90448419825244,0.242955741533892,9,172.850524597821,35.7729,406.1263,-55.4499806646466,921
genetics,total_years,2012-4,-3.34468937340557,5,32,13.6987332996052,13.0608,25.64,-188.473220405218,921
genetics,monsoonal,NEM,-0.0443008428965693,0.4716884342089,7,8.08776347892291,3.6243,20.4643,-31.5578996058726,921
genetics,monsoonal,SWM,-3.39334466468253,5,10,14.3817301282316,13.7119,26.9183,-68.1068487870324,921
simulation,annual,2012,-1.75508615948508,1.28165147768673,165503,4.33452360044977,3.2763,9.5777,-1263278.1007775,922
simulation,annual,2013,-1.87226161203007,1.36204435079728,144710,4.61830715761665,3.5551,10.1032,-1225463.11984003,922
simulation,annual,2014,-1.66846064167197,1.21511013756909,152058,4.18733179309759,3.112,9.3346,-1101050.46989684,922
simulation,total_years,2012-4,-1.7725077660355,1.28872223435175,462271,4.38825026585558,3.3226,9.6876,-3590912.45516028,922
simulation,monsoonal,NEM,-1.71904422630782,1.24881212820037,439883,4.28585162928931,3.2133,9.5109,-3053600.87241295,922
simulation,monsoonal,SWM,-1.98799607815114,1.47311984435053,22388,4.87721288242816,3.838,10.5347,-535584.678365845,922
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,922
simulation_subsample,annual,2013,-2.32653293085539,5,17,4.94880892357343,4.7183,9.2627,-449.389077960419,922
simulation_subsample,annual,2014,-2.36897495021886,5,13,5.16336730677891,4.9229,9.6643,-485.562358708123,922
simulation_subsample,total_years,2012-4,-2.34219214119065,5,33,5.02691329380043,4.7928,9.4089,-1129.1421476507,922
simulation_subsample,monsoonal,NEM,-2.34838495471302,5,32,5.05814062313574,4.8226,9.4673,-1001.31455586157,922
simulation_subsample,monsoonal,SWM,-2.29386933656944,5,1,4.78977449410905,4.5667,8.965,-127.099026246198,922
genetics,annual,2012,-3.30233926404665,3.7602352819254,3,13.353656787383,12.4083,25.5618,-17.3556614382008,922
genetics,annual,2013,-3.25655106970523,4.9652432119824,24,12.545984059664,11.9554,23.4934,-125.250444312834,922
genetics,annual,2014,2.18091076049442,0.257406548095204,15,69.0442028046786,15.6248,165.1788,-85.4549909297222,922
genetics,total_years,2012-4,-3.32928799845567,5,42,13.4893703488047,12.8611,25.2481,-238.477708116644,922
genetics,monsoonal,NEM,-3.02802496560922,2.49467403897899,7,10.8476308115334,9.5451,21.7076,-36.1579733237703,922
genetics,monsoonal,SWM,-3.41526099013388,5,8,14.7004043059949,14.0158,27.5148,-52.7193880068618,922
simulation,annual,2012,-1.7541102711463,1.28139722206058,165813,4.33109655185946,3.2735,9.5705,-1261436.48741846,923
simulation,annual,2013,-1.87030629283616,1.36134130223995,144943,4.6112784519838,3.5492,10.0887,-1224128.41732761,923
simulation,annual,2014,-1.66911411286169,1.21508952044464,152382,4.19014170727091,3.1141,9.3409,-1100975.51466875,923
simulation,total_years,2012-4,-1.77158293438184,1.28832103987724,463138,4.3854542254168,3.3201,9.682,-3587622.75828687,923
simulation,monsoonal,NEM,-1.71859636251035,1.24885844551418,440418,4.28377762931374,3.2118,9.5063,-3049977.43989551,923
simulation,monsoonal,SWM,-1.98567558687207,1.470671070673,22720,4.87180163206259,3.832,10.5258,-535943.256203729,923
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,923
simulation_subsample,annual,2013,-2.3183128846518,5,16,4.90829622182616,4.6797,9.1869,-455.690845112032,923
simulation_subsample,annual,2014,-2.31985619097922,5,12,4.9158770747266,4.6869,9.2011,-476.375407910205,923
simulation_subsample,total_years,2012-4,-2.31892961678277,5,31,4.91132425946253,4.6826,9.1925,-1120.2720229068,923
simulation_subsample,monsoonal,NEM,-2.32049777747461,5,31,4.91903204705636,4.6899,9.207,-1015.25380987659,923
simulation_subsample,monsoonal,SWM,-2.30382127468032,5,0,4.83768001444185,4.6124,9.0547,-104.961768888061,923
genetics,annual,2012,-3.1513746240673,3.04899705756871,5,11.7809142206035,10.677,23.0272,-26.0435289170579,923
genetics,annual,2013,-3.25567065029185,5,25,12.5319908826337,11.9484,23.4562,-130.760136235575,923
genetics,annual,2014,-0.0986149396793151,0.363430220795441,11,36.0520387927426,12.649,91.2213,-73.3753781618414,923
genetics,total_years,2012-4,-3.32921692394696,5,41,13.4884116325048,12.8602,25.2463,-235.094559796541,923
genetics,monsoonal,NEM,0.764108062884484,0.38960474264717,6,9.81742101370923,3.7001,24.9109,-24.2980675940665,923
genetics,monsoonal,SWM,-3.35387496066475,5,15,13.8251438986395,13.1813,25.8766,-90.9853297995432,923
simulation,annual,2012,-1.7549139223491,1.28186840940615,165614,4.33309368328732,3.2754,9.5743,-1262278.42183579,924
simulation,annual,2013,-1.87085027156972,1.36216870794224,144987,4.611441466729,3.55,10.088,-1223376.74852809,924
simulation,annual,2014,-1.66572276123055,1.21332304661715,152812,4.18218221174274,3.1067,9.3254,-1099467.18611044,924
simulation,total_years,2012-4,-1.77130068934479,1.28836598520084,463413,4.38407538575934,3.3191,9.6789,-3586235.0801241,924
simulation,monsoonal,NEM,-1.71933731538196,1.2495463600687,440885,4.28465231413232,3.213,9.5074,-3051868.91107747,924
simulation,monsoonal,SWM,-1.98207171950176,1.46809626475159,22528,4.86048761467074,3.8213,10.5044,-532727.227290068,924
simulation_subsample,annual,2012,-1.46545129865948,1.05084856951825,3,4.04594772860455,2.8583,9.24,-97.6998157075283,924
simulation_subsample,annual,2013,-2.37449353095484,5,16,5.19194053545039,4.9501,9.7178,-470.308801339995,924
simulation_subsample,annual,2014,-2.35031861764219,5,12,5.06793082457339,4.8319,9.4857,-482.28777279837,924
simulation_subsample,total_years,2012-4,-2.36981596512068,4.50270763746754,31,5.19025440936789,4.9068,9.7876,-1151.33768291434,924
simulation_subsample,monsoonal,NEM,-2.37305645982554,4.32164731705992,31,5.21873269480778,4.9159,9.8726,-984.229641651293,924
simulation_subsample,monsoonal,SWM,-2.30981805295906,5,0,4.86677766776026,4.6401,9.1092,-163.629800367287,924
genetics,annual,2012,-2.33240407249879,1.072717557895,4,9.37595343380491,6.6744,21.3394,-23.3746611372864,924
genetics,annual,2013,0.96598609767036,0.372785771113661,20,10.5405697762925,3.7984,26.7052,-99.2402940393332,924
genetics,annual,2014,2.26328145823411,0.244756939316181,16,110.921188579182,23.2265,261.2636,-108.082179611022,924
genetics,total_years,2012-4,0.568317947155657,0.366625415644046,40,17.47007481871,6.1866,44.2254,-234.393110716676,924
genetics,monsoonal,NEM,4.49343798102535,0.203082854233631,5,134.748070020809,20.4042,293.2382,-17.7932938346235,924
genetics,monsoonal,SWM,-0.726236664703619,0.478809320052137,16,14.9518660107632,6.7826,37.803,-103.603624798013,924
simulation,annual,2012,-1.75426122114132,1.28086010181817,165872,4.3334444804571,3.2749,9.5763,-1261738.68207265,925
simulation,annual,2013,-1.87278452837838,1.3643812289115,144400,4.61410940379143,3.5537,10.0912,-1225284.33389683,925
simulation,annual,2014,-1.68084827918094,1.22234102010729,152517,4.21400657943189,3.1379,9.3848,-1103618.25258358,925
simulation,total_years,2012-4,-1.7761674353132,1.29167681332189,462789,4.39505839129768,3.3301,9.699,-3591636.4492358,925
simulation,monsoonal,NEM,-1.72410481420698,1.25271780446485,440216,4.29453227229252,3.223,9.5253,-3054620.82161146,925
simulation,monsoonal,SWM,-1.98761868267564,1.47207607417918,22573,4.87788981727796,3.8378,10.5374,-535351.73173206,925
simulation_subsample,annual,2012,-0.849823293731084,0.809119761185256,3,3.35293450443011,2.119,7.9865,-98.4145342801642,925
simulation_subsample,annual,2013,-2.35321667697288,3.62056824217035,18,5.18768352886981,4.8007,9.9651,-492.638238415247,925
simulation_subsample,annual,2014,-2.36500621714236,5,13,5.14291589011298,4.9034,9.626,-484.098076882873,925
simulation_subsample,total_years,2012-4,-2.37077321446632,4.00810179366981,34,5.23289225022836,4.8943,9.9608,-1176.3274274407,925
simulation_subsample,monsoonal,NEM,-2.38379767994465,3.89911592810369,33,5.31289220748324,4.9554,10.1372,-986.76974934582,925
simulation_subsample,monsoonal,SWM,-2.28489552317882,5,1,4.7469842346733,4.5259,8.8849,-182.675735756709,925
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,13.0223774724383,12.0163,25.0759,-17.2649929059873,925
genetics,annual,2013,-1.15523874282691,0.640776015711878,17,8.00432562703376,4.4572,19.6989,-90.7661116718384,925
genetics,annual,2014,1.86320531014614,0.289477815795337,22,29.818455033091,7.9703,73.3751,-126.009501366782,925
genetics,total_years,2012-4,-0.0835452605713418,0.434322343862814,42,12.536468693679,5.2343,31.8137,-240.799014784407,925
genetics,monsoonal,NEM,-0.165983696386588,0.431207072840926,5,14.1285576755923,5.8611,35.8589,-25.3796710708764,925
genetics,monsoonal,SWM,0.134585929154335,0.345869079956993,8,40.086942510405,13.3242,101.0777,-52.1306288460003,925
simulation,annual,2012,-1.75514889510878,1.28236491270795,165524,4.33254902922326,3.2754,9.5725,-1262025.08944235,926
simulation,annual,2013,-1.88011254436906,1.37083298953696,144612,4.62986580690591,3.5707,10.1178,-1224808.5367015,926
simulation,annual,2014,-1.66994799656907,1.21541638063641,152509,4.19248396170714,3.1161,9.3457,-1101400.39270407,926
simulation,total_years,2012-4,-1.77611290192539,1.29209549729562,462645,4.39350994617805,3.3292,9.6951,-3589411.02822221,926
simulation,monsoonal,NEM,-1.72409847426283,1.25314775442057,440045,4.29307624528489,3.2223,9.5215,-3052005.76915343,926
simulation,monsoonal,SWM,-1.98720304074498,1.47207982083504,22600,4.8758490708986,3.8362,10.533,-535743.487914622,926
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,926
simulation_subsample,annual,2013,-2.33504574530454,5,19,4.99111704076133,4.7587,9.3419,-450.909036511997,926
simulation_subsample,annual,2014,-2.31367702667745,5,12,4.88559471877453,4.6581,9.1444,-465.522588733399,926
simulation_subsample,total_years,2012-4,-2.33347917484734,5,34,4.98330422551746,4.7512,9.3273,-1094.71719004189,926
simulation_subsample,monsoonal,NEM,-2.33147194642658,5,32,4.97331162771485,4.7417,9.3086,-956.252823957732,926
simulation_subsample,monsoonal,SWM,-2.35155486769439,5,2,5.07419992861143,4.8379,9.4974,-138.380211912285,926
genetics,annual,2012,-2.33240407249879,1.072717557895,4,9.37595343380491,6.6744,21.3394,-23.3746611372864,926
genetics,annual,2013,0.443249118867549,0.39726843626192,15,12.0597364363837,4.6332,30.6124,-83.9758519198955,926
genetics,annual,2014,0.535092720194886,0.342639161693799,16,28.7179768663976,9.4452,72.3527,-102.888208910971,926
genetics,total_years,2012-4,-0.0720802673330585,0.416131244180121,35,15.5420960909558,6.241,39.462,-210.548477854001,926
genetics,monsoonal,NEM,3.10260953320951,0.228023425045035,3,112.009064014817,20.8869,257.0986,-14.7029634677117,926
genetics,monsoonal,SWM,-3.38531459815127,5,11,14.2667063209592,13.6023,26.703,-75.2771424129856,926
simulation,annual,2012,-1.75401105561952,1.28194581029638,165689,4.32893972437591,3.2723,9.565,-1261998.07324659,927
simulation,annual,2013,-1.87584119513267,1.36604299271626,144562,4.62354254769083,3.5622,10.1098,-1225371.49357379,927
simulation,annual,2014,-1.67319765547926,1.21769595458931,152150,4.19809322586976,3.1222,9.3553,-1102182.07033965,927
simulation,total_years,2012-4,-1.77474736463846,1.29087092218566,462401,4.3913416365787,3.3266,9.6918,-3590674.32828882,927
simulation,monsoonal,NEM,-1.72312885514068,1.2522763769386,439963,4.2918104450384,3.2206,9.5198,-3054930.76646271,927
simulation,monsoonal,SWM,-1.98471586834504,1.46954473793918,22438,4.86985259800813,3.8297,10.5229,-534106.920482965,927
simulation_subsample,annual,2012,-1.07318427574058,0.882633006346365,3,3.56204325054178,2.3436,8.3699,-98.7395346618712,927
simulation_subsample,annual,2013,-2.35905565621806,3.86193912772579,18,5.18714797014099,4.8334,9.9056,-485.920088246231,927
simulation_subsample,annual,2014,-2.32569093912821,5,13,4.94464382113736,4.7144,9.2549,-471.286679467572,927
simulation_subsample,total_years,2012-4,-2.3607954999377,4.26192731259163,34,5.15942542741131,4.8539,9.7712,-1156.28917591155,927
simulation_subsample,monsoonal,NEM,-2.36210399454786,4.10782017196421,33,5.17857529390164,4.8551,9.8371,-1014.12326854187,927
simulation_subsample,monsoonal,SWM,-2.31511828756039,5,1,4.89264121203038,4.6648,9.1576,-138.664792828323,927
genetics,annual,2012,-3.47790806581653,5,1,15.6508004256542,14.9219,29.2936,-5.87884681242282,927
genetics,annual,2013,-3.24097639854303,4.94051310122639,26,12.3542359653717,11.7681,23.1422,-126.96603292908,927
genetics,annual,2014,5.77509656892475,0.15,9,8909.29427727568,687.939,15550.15,-55.464246778782,927
genetics,total_years,2012-4,0.0401933901012025,0.411084184182915,36,14.856416791992,5.8978,37.7217,-207.963403327481,927
genetics,monsoonal,NEM,-2.8736600789432,2.46769481523894,11,9.32197368533329,8.1881,18.6802,-46.8550526703285,927
genetics,monsoonal,SWM,-3.38653945544736,5,9,14.2841917066526,13.619,26.7358,-58.170118903321,927
simulation,annual,2012,-1.7544118184806,1.28264935784712,165618,4.32846305018611,3.2725,9.5631,-1261306.60515605,928
simulation,annual,2013,-1.87126371596183,1.36272318649828,145113,4.61177845122814,3.5506,10.0881,-1223704.14673726,928
simulation,annual,2014,-1.66964090056273,1.21449304473923,152404,4.19445656815355,3.1168,9.3513,-1102317.06182523,928
simulation,total_years,2012-4,-1.77225805473288,1.28902386097164,463135,4.38620726560762,3.3213,9.6828,-3588412.87826714,928
simulation,monsoonal,NEM,-1.71798705589238,1.24841421444725,440597,4.28265441580149,3.2106,9.5044,-3050325.88613497,928
simulation,monsoonal,SWM,-1.9886816279172,1.47524207308832,22538,4.87546303201225,3.8381,10.5285,-536330.700895355,928
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,928
simulation_subsample,annual,2013,-2.36193874058473,5,17,5.12716428736935,4.8884,9.5965,-471.143061473121,928
simulation_subsample,annual,2014,-2.34599655020137,5,11,5.04607415279317,4.8111,9.4447,-479.826081151198,928
simulation_subsample,total_years,2012-4,-2.36927946731091,4.6870799131762,31,5.17771430453016,4.9115,9.735,-1153.33025637594,928
simulation_subsample,monsoonal,NEM,-2.37142395147464,4.4864977517806,28,5.19955994182748,4.9141,9.8079,-1001.4883291404,928
simulation_subsample,monsoonal,SWM,-2.31327940170977,5,3,4.8836524705012,4.6562,9.1407,-149.088052500933,928
genetics,annual,2012,-3.18466777733284,3.13294668163113,4,12.1290766801436,11.0317,23.6386,-22.2580083512457,928
genetics,annual,2013,0.307091747997252,0.425959861836934,21,9.38528790084192,3.8505,23.8248,-117.414113673921,928
genetics,annual,2014,5.76039106331858,0.166449471695116,15,1074.18859306398,106.995,2053.2481,-85.7640106726593,928
genetics,total_years,2012-4,1.04569463202035,0.335866136134923,40,19.9337649329855,6.4085,50.127,-229.077930171011,928
genetics,monsoonal,NEM,-0.428927716203986,0.488182927052762,6,10.2002569908229,4.6997,25.7608,-27.6015587377863,928
genetics,monsoonal,SWM,-3.37184788458569,5,13,14.0758685363668,13.4203,26.3458,-86.3124546966758,928
simulation,annual,2012,-1.75772982699628,1.28442100915118,165662,4.33728016837628,3.2806,9.5804,-1262124.2820361,929
simulation,annual,2013,-1.87487351460822,1.36518711114541,144282,4.62148238713904,3.56,10.1063,-1226135.83585531,929
simulation,annual,2014,-1.6693292775428,1.21450883390384,152979,4.19309387692561,3.1158,9.3482,-1101946.64783649,929
simulation,total_years,2012-4,-1.77474257113514,1.29055414154564,462923,4.39231277567724,3.3271,9.6943,-3591333.2930449,929
simulation,monsoonal,NEM,-1.72183285107576,1.25082491828686,440483,4.29108417167123,3.2189,9.52,-3054486.78051468,929
simulation,monsoonal,SWM,-1.98791545355893,1.47410201297626,22440,4.8744604655811,3.8365,10.5276,-535155.359969377,929
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,3.37288800117287,2.1488,8.0133,-97.2203233107084,929
simulation_subsample,annual,2013,-2.33250755248956,2.6774358738676,16,5.32194341285397,4.7351,10.5579,-512.21897396337,929
simulation_subsample,annual,2014,-2.32017737645385,5,11,4.91745623662645,4.6884,9.204,-471.321074458368,929
simulation_subsample,total_years,2012-4,-2.34837291389694,3.30311543526194,30,5.2172666627436,4.7769,10.1122,-1194.13185298924,929
simulation_subsample,monsoonal,NEM,-2.34938692754649,3.21800652282319,30,5.2408525757177,4.783,10.1853,-1091.78418916941,929
simulation_subsample,monsoonal,SWM,-2.30919303731671,5,0,4.86373680598216,4.6372,9.1035,-96.8756665930586,929
genetics,annual,2012,-3.04011805366207,2.75562364865606,7,10.7340842921571,9.5917,21.2223,-33.7387913129595,929
genetics,annual,2013,1.23498651817062,0.34453177066295,16,13.7110092772486,4.5376,34.5604,-80.9350243933116,929
genetics,annual,2014,1.41746410789602,0.251974121890585,7,186.622978446929,40.8873,443.6574,-45.2302915372124,929
genetics,total_years,2012-4,-0.195020294542565,0.424735940989014,30,15.7441074517767,6.4425,39.9683,-170.938285346783,929
genetics,monsoonal,NEM,1.71043578284276,0.319097617563307,8,15.1804207225265,4.5936,37.95,-32.9349549427027,929
genetics,monsoonal,SWM,-3.38471068378136,5,11,14.2580930531005,13.5941,26.6869,-65.8646797777613,929
simulation,annual,2012,-1.75875719567171,1.2845605600939,165587,4.34130056352405,3.2837,9.5891,-1262171.37758362,930
simulation,annual,2013,-1.87467796690606,1.36404147906137,144755,4.6238149756141,3.5609,10.1128,-1225768.18799818,930
simulation,annual,2014,-1.67209594054574,1.21647124732827,153156,4.1977768158973,3.1209,9.3561,-1101875.20777986,930
simulation,total_years,2012-4,-1.77570760804274,1.29078726297802,463498,4.3958226135392,3.3299,9.7018,-3590918.07153016,930
simulation,monsoonal,NEM,-1.72247160856713,1.2509279362941,441083,4.29348212548304,3.2208,9.5252,-3054473.51028084,930
simulation,monsoonal,SWM,-1.99103616481372,1.47570460880002,22415,4.88584656410736,3.8466,10.5504,-534721.315081904,930
simulation_subsample,annual,2012,-0.585693566750962,0.737966265882054,2,3.14065238871727,1.8946,7.5839,-96.1508197024248,930
simulation_subsample,annual,2013,-2.29136472537922,3.13959952469774,18,4.96289287162698,4.5151,9.6701,-486.995597850562,930
simulation_subsample,annual,2014,-2.32354535333626,5,11,4.93404603690174,4.7043,9.2351,-470.659677490382,930
simulation_subsample,total_years,2012-4,-2.3273509122974,3.30968814121758,31,5.10742303835619,4.6774,9.8973,-1182.06390642964,930
simulation_subsample,monsoonal,NEM,-2.32985048649509,3.40266842189502,31,5.10262014524631,4.6886,9.8606,-1057.5427481417,930
simulation_subsample,monsoonal,SWM,-2.28076296173715,2.64085767182033,0,5.0688670798034,4.5005,10.0725,-123.365145060811,930
genetics,annual,2012,-1.42405146824409,0.573304054958795,2,14.8532873009201,7.7011,37.0187,-12.3567184056816,930
genetics,annual,2013,0.642539844060279,0.40155946407497,22,9.28528947770406,3.6047,23.5731,-116.281613720117,930
genetics,annual,2014,1.63404734018765,0.303839149875572,21,24.5042293308207,6.9769,60.8219,-115.172978847228,930
genetics,total_years,2012-4,0.932102596038668,0.352388133455965,45,15.8446055291816,5.3767,40.0102,-245.88837480446,930
genetics,monsoonal,NEM,0.94185469253403,0.359651001522344,4,13.655563927747,4.7378,34.5305,-15.5756052654285,930
genetics,monsoonal,SWM,-3.34901407051364,5,16,13.7581044604992,13.1174,25.7511,-101.859295527661,930
simulation,annual,2012,-1.75221215755228,1.27938734490671,165845,4.32922314344978,3.2705,9.5688,-1260972.53821624,931
simulation,annual,2013,-1.8694204975928,1.36134710528555,144644,4.60717916304908,3.546,10.0797,-1223623.59429082,931
simulation,annual,2014,-1.6767086625582,1.21985752728684,152357,4.20526302602038,3.1293,9.3685,-1102253.28219745,931
simulation,total_years,2012-4,-1.77295741192825,1.28931092036893,462846,4.38837440259887,3.3231,9.6872,-3587848.13555489,931
simulation,monsoonal,NEM,-1.71911775025393,1.24900600980846,440203,4.28551793796823,3.2132,9.51,-3049367.3208849,931
simulation,monsoonal,SWM,-1.98821614195379,1.47443351309809,22643,4.87513113191251,3.8373,10.5287,-536745.907042794,931
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,931
simulation_subsample,annual,2013,-2.30090620638824,3.17517823814421,18,5.0022690360864,4.5575,9.7352,-487.062423575635,931
simulation_subsample,annual,2014,-2.34624851786139,5,11,5.04734576048499,4.8123,9.4471,-483.572088127256,931
simulation_subsample,total_years,2012-4,-2.34574009608784,5,32,5.04478023224223,4.8098,9.4423,-1137.04787418998,931
simulation_subsample,monsoonal,NEM,-2.34640760757738,5,31,5.04814880516489,4.813,9.4486,-1001.22688626489,931
simulation_subsample,monsoonal,SWM,-2.33454215651053,4.88326523306753,1,4.99273256676739,4.7516,9.36,-135.806288674952,931
genetics,annual,2012,-1.73000827374631,0.525840576183771,1,27.6276464710716,13.4747,69.4059,-6.94179727468926,931
genetics,annual,2013,2.21612090746409,0.295690095987016,19,17.3248082710995,4.7627,42.8021,-96.2523679520324,931
genetics,annual,2014,5.79985616489474,0.151781509041822,12,6724.77954610305,535.2014,11869.6792,-78.0236420800807,931
genetics,total_years,2012-4,2.62654091538946,0.24612243092964,32,72.4023800477086,15.2943,170.8488,-186.990649192338,931
genetics,monsoonal,NEM,0.167442143425419,0.423167764517573,7,11.1746716566503,4.5572,28.3695,-32.4311539816404,931
genetics,monsoonal,SWM,5.61232366363163,0.15,9,10484.1852668269,809.5456,18298.941,-60.0453746269414,931
simulation,annual,2012,-1.75902662226298,1.28521760743127,165468,4.34041051115395,3.2836,9.5863,-1262846.91945651,932
simulation,annual,2013,-1.86855827514317,1.35925557655948,144985,4.60914835134821,3.546,10.0865,-1224567.90461422,932
simulation,annual,2014,-1.67493764428015,1.21909894742445,152114,4.20047716433594,3.1251,9.3588,-1102311.65425553,932
simulation,total_years,2012-4,-1.77412413417254,1.2901218997656,462567,4.39095168074749,3.3257,9.6919,-3590742.654362,932
simulation,monsoonal,NEM,-1.72172370575955,1.25092789317095,440061,4.29027236246515,3.2184,9.5181,-3054557.68941443,932
simulation,monsoonal,SWM,-1.98613823704365,1.47122616922099,22506,4.87271653134076,3.8331,10.5272,-534514.569362327,932
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,3.35772819606332,2.1258,7.9934,-98.2839043396473,932
simulation_subsample,annual,2013,-2.33258236401267,5,18,4.97883714765689,4.747,9.3189,-450.683208321916,932
simulation_subsample,annual,2014,-2.29622083879697,5,12,4.80105091256657,4.5775,8.9861,-465.084012627946,932
simulation_subsample,total_years,2012-4,-2.32173045415844,5,32,4.92509936191832,4.6957,9.2183,-1114.85509204803,932
simulation_subsample,monsoonal,NEM,-2.32495954617584,5,32,4.94102866570537,4.7109,9.2481,-957.055106765947,932
simulation_subsample,monsoonal,SWM,-2.30314162277559,2.86110567333428,0,5.09964262216062,4.5817,10.0387,-149.739013371243,932
genetics,annual,2012,-3.39655645607374,4.59464509641099,2,14.4766878831562,13.7097,27.2585,-11.8249590424137,932
genetics,annual,2013,-3.29648779064291,5,18,13.0540938024763,12.4461,24.4334,-102.382049535002,932
genetics,annual,2014,5.36999278446338,0.163500726357883,15,2242.39780843345,214.1953,4224.9915,-99.3031500882704,932
genetics,total_years,2012-4,-3.34849383802446,5,35,13.7509489090059,13.1105,25.7377,-216.273731322068,932
genetics,monsoonal,NEM,7.26610646330331,0.15,4,2005.88454032902,154.8861,3501.0411,-18.877075325375,932
genetics,monsoonal,SWM,-3.36555255277851,5,14,13.9875346108731,13.3361,26.1805,-91.8579936500448,932
simulation,annual,2012,-1.75665595286379,1.28266026048665,165881,4.33815329167332,3.2799,9.5845,-1262737.49502428,933
simulation,annual,2013,-1.86535275446468,1.35724154593153,144944,4.60013006537543,3.5375,10.0692,-1222637.0787275,933
simulation,annual,2014,-1.67329254867014,1.21707394251312,152580,4.20067923088405,3.1236,9.3618,-1102610.4717814,933
simulation,total_years,2012-4,-1.77192369067528,1.28812568174166,463405,4.3875633618673,3.3216,9.6869,-3588958.42806561,933
simulation,monsoonal,NEM,-1.71838115323455,1.24823177663502,440819,4.28495366745389,3.2122,9.5097,-3049489.58900019,933
simulation,monsoonal,SWM,-1.98672936074728,1.47154501506147,22586,4.87482868987608,3.835,10.5314,-537746.583753275,933
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,933
simulation_subsample,annual,2013,-2.29141885360373,3.11697181919313,17,4.96850847182009,4.516,9.6885,-489.060477425945,933
simulation_subsample,annual,2014,-2.3195121703613,5,12,4.91418620252186,4.6853,9.1979,-465.80923834483,933
simulation_subsample,total_years,2012-4,-2.34119062708457,3.80675761618308,32,5.10157173952992,4.7465,9.7547,-1160.81771705584,933
simulation_subsample,monsoonal,NEM,-2.34312881004171,3.67769916891075,31,5.12768567180318,4.7533,9.8355,-999.031937235577,933
simulation_subsample,monsoonal,SWM,-2.30917605322317,5,1,4.86365420052282,4.6371,9.1033,-156.633409225029,933
genetics,annual,2012,-3.2996162201477,3.84376023281073,3,13.2917287047446,12.3792,25.3931,-18.6055970667175,933
genetics,annual,2013,-3.23987558837951,5,32,12.3356023780175,11.7611,23.0886,-171.292089674542,933
genetics,annual,2014,1.41630090757645,0.279348464039458,12,64.9506154562803,16.5397,158.6429,-77.3711876165889,933
genetics,total_years,2012-4,-3.31766821889959,5,47,13.3335340929997,12.7126,24.9564,-277.97261633403,933
genetics,monsoonal,NEM,-0.0951021565595781,0.435219266113502,5,12.5488915167291,5.2491,31.8439,-24.4494449706772,933
genetics,monsoonal,SWM,-3.34507233215023,5,16,13.7039803539516,13.0658,25.6498,-105.344141274107,933
