data_source,time_scale,time_id,k,theta,num_matches,num_recruits,mdd,med,dist90,log_like,iteration
simulation_subsample,annual,2013,-2.33200900469683,3.24628047287788,17,150,5.14439658339088,4.7001,9.9888,-495.960840431566,947
simulation_subsample,annual,2014,-2.33497233507686,5,12,181,4.99075065517141,4.7583,9.3412,-474.238549633881,947
simulation_subsample,total_years,2012-4,-2.35811063447351,3.80116653330479,32,394,5.18929198177934,4.8274,9.9237,-1177.7503674643,947
simulation_subsample,monsoonal,NEM,-2.35505170640401,3.69641378173473,30,349,5.18666583533692,4.8106,9.9439,-1035.58613081813,947
simulation_subsample,monsoonal,SWM,-2.36892138113456,5,2,45,5.16309071732877,4.9226,9.6638,-139.785899065846,947
genetics,annual,2012,-3.01275421557466,2.76592785883067,8,63,10.4364881048203,9.3308,20.6249,-39.2452963121782,947
genetics,annual,2013,-3.28843033840284,5,19,150,12.9493336817341,12.3463,24.2373,-108.904461586343,947
genetics,annual,2014,0.544821721011885,0.346233963739593,13,181,26.3994330623239,8.7851,66.571,-76.6195525425559,947
genetics,total_years,2012-4,-3.32968786947495,5,40,394,13.4947654356731,12.8663,25.2582,-231.230134239945,947
genetics,monsoonal,NEM,4.94152541432506,0.15,1,56,20475.5511106957,1583.3074,35789.0306,-4.42968925666654,947
genetics,monsoonal,SWM,-3.35828377242575,5,17,214,13.8862309172915,13.2395,25.9909,-102.661116225552,947
simulation,annual,2012,-0.377268179664286,0.63515924983866,165797,340446,3.77185272734326,2.0891,9.2928,-726289.636586337,948
simulation,annual,2013,-0.65745747050395,0.68257311264134,144668,317731,4.09000668690382,2.3638,9.984,-663139.189301343,948
simulation,annual,2014,0.0764944305894912,0.563906843131702,152405,297086,3.50698198021286,1.7979,8.7549,-628562.081633763,948
simulation,total_years,2012-4,-0.313261982371737,0.621642884124932,462870,955263,3.77142628002655,2.0613,9.3158,-2021587.08732904,948
simulation,monsoonal,NEM,-0.432268653351005,0.657069067836833,440261,827174,3.61824507844948,2.0454,8.8765,-1864118.98853589,948
simulation,monsoonal,SWM,0.236148980175242,0.467695920397087,22609,128089,6.35237260755787,2.8267,16.0799,-128606.877671635,948
simulation_subsample,annual,2012,-1.05785710392034,0.879112641965259,3,63,3.53249302800052,2.32,8.3058,-97.4897307751069,948
simulation_subsample,annual,2013,-2.35839664647135,5,14,150,5.10903551479235,4.8711,9.5626,-473.084885961593,948
simulation_subsample,annual,2014,-2.35909888058743,5,11,181,5.11262451384237,4.8745,9.5693,-488.067044488834,948
simulation_subsample,total_years,2012-4,-2.3642471687124,4.62311950236732,28,394,5.1548817521714,4.8843,9.7018,-1155.55942552147,948
simulation_subsample,monsoonal,NEM,-2.36453576137722,4.47016790703027,27,330,5.16483714954974,4.8797,9.7451,-983.25576158605,948
simulation_subsample,monsoonal,SWM,-2.33395431703404,5,1,64,4.9856725661889,4.7535,9.3317,-170.751302866395,948
genetics,annual,2012,-3.12966881094345,2.77867709111397,4,63,11.7200957969953,10.4855,23.1491,-20.8802717692141,948
genetics,annual,2013,-3.28419973325991,5,21,150,12.8946658845317,12.2941,24.135,-124.370164371217,948
genetics,annual,2014,1.15346831386121,0.286587666452177,10,181,66.4626858076097,17.5272,163.22,-59.0141894472006,948
genetics,total_years,2012-4,-3.34217740029305,5,35,394,13.6643656332796,13.028,25.5756,-208.494403542926,948
genetics,monsoonal,NEM,0.784227807766154,0.34453350907053,4,61,21.5186890729674,7.1215,54.2408,-21.2502090315409,948
genetics,monsoonal,SWM,-3.35649660435267,5,15,198,13.8614360516364,13.2159,25.9445,-95.2069684300329,948
simulation,annual,2012,-0.399743063131255,0.639415568351465,165736,340446,3.78340393396493,2.1041,9.3135,-727074.609341063,949
simulation,annual,2013,-0.650534150879029,0.680604183228256,144135,317731,4.0926796126682,2.3615,9.9944,-660958.676907182,949
simulation,annual,2014,0.0838256381348717,0.563196153935334,153148,297086,3.49676528999215,1.7911,8.7305,-630501.804099354,949
simulation,total_years,2012-4,-0.315549618280075,0.622059413795813,463019,955263,3.77243089622494,2.0627,9.3175,-2022301.12643784,949
simulation,monsoonal,NEM,-0.433068660875573,0.657208177803578,440450,827288,3.61901491815745,2.0461,8.8782,-1864902.99355316,949
simulation,monsoonal,SWM,0.19095430998572,0.472880141361917,22569,127975,6.31946529270516,2.8377,15.988,-128719.839574007,949
simulation_subsample,annual,2012,-1.03333746676072,0.8688360022336,3,63,3.51955239842761,2.2994,8.2908,-98.5638012469531,949
simulation_subsample,annual,2013,-2.2855604016207,2.66260133462901,16,150,5.08401390427657,4.5196,10.0926,-509.758173572075,949
simulation_subsample,annual,2014,-2.33577389470205,5,12,181,4.99475264309766,4.7621,9.3487,-474.103347054813,949
simulation_subsample,total_years,2012-4,-2.34215303787239,3.37911850701571,31,394,5.17011789264829,4.7467,9.9979,-1194.96294401903,949
simulation_subsample,monsoonal,NEM,-2.33999966025216,3.2214883445732,31,342,5.19110890972136,4.7382,10.0875,-1038.28802487409,949
simulation_subsample,monsoonal,SWM,-2.32660166627635,5,0,52,4.9491490937288,4.7187,9.2633,-148.30417602728,949
genetics,annual,2012,-10,2.84828649917664,0,63,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,949
genetics,annual,2013,-3.27370361987792,5,20,150,12.7600298231186,12.1658,23.883,-106.647035828179,949
genetics,annual,2014,1.40377201158975,0.288609292911556,15,181,48.5168430863586,12.9162,119.3162,-89.8360723638017,949
genetics,total_years,2012-4,-3.33848479420675,5,35,394,13.6140015581494,12.98,25.4814,-205.048719256411,949
genetics,monsoonal,NEM,0.890299650609334,0.350798296343461,4,54,17.0469183053367,5.7559,43.0317,-17.6067202599967,949
genetics,monsoonal,SWM,-3.45674409235985,5,5,193,15.3230478083679,14.6094,28.6802,-38.1115630784825,949
simulation,annual,2012,-0.381622987573454,0.635521542220425,165168,340446,3.78200989997401,2.0955,9.3171,-723989.565914925,950
simulation,annual,2013,-0.640476383411732,0.678725112238599,144639,317731,4.08133892513049,2.3512,9.9704,-662426.577436668,950
simulation,annual,2014,0.0784037733586139,0.563697912537997,152656,297086,3.50483206499616,1.7963,8.7499,-629489.791287652,950
simulation,total_years,2012-4,-0.308453059062104,0.620616987855308,462463,955263,3.77212035369214,2.0595,9.3193,-2019427.31292153,950
simulation,monsoonal,NEM,-0.429865894557792,0.656429630833386,440016,827124,3.61933335439871,2.0448,8.8803,-1863116.66277712,950
simulation,monsoonal,SWM,0.281694539160314,0.462507402498502,22447,128139,6.39237277906242,2.8182,16.1892,-127378.14081285,950
simulation_subsample,annual,2012,-2.89792326963395,5,3,63,8.76299082221803,8.3549,16.4017,-103.869926155621,950
simulation_subsample,annual,2013,-2.39000960605136,5,20,150,5.27312729584043,5.0275,9.8697,-473.892623354709,950
simulation_subsample,annual,2014,-2.34592580038386,5,12,181,5.04571715659658,4.8107,9.4441,-474.679756350092,950
simulation_subsample,total_years,2012-4,-2.36011903506886,3.73133548538279,35,394,5.20841800920363,4.8357,9.977,-1172.15463187768,950
simulation_subsample,monsoonal,NEM,-2.35955372132842,3.57071421520378,34,340,5.22811478147819,4.8306,10.0559,-1016.94048153989,950
simulation_subsample,monsoonal,SWM,-2.32632071690432,5,1,54,4.94775882870502,4.7173,9.2607,-149.123357909918,950
genetics,annual,2012,-3.0258118723045,2.83614151192348,8,63,10.5221355070415,9.4416,20.7338,-40.312672189175,950
genetics,annual,2013,-0.27803270929933,0.474835894439291,15,150,9.91415236953792,4.467,25.0772,-83.2473497705547,950
genetics,annual,2014,1.08332140391556,0.2987056008473,14,181,49.2081378156692,13.7074,121.7907,-92.9450164144051,950
genetics,total_years,2012-4,-3.34334519011463,5,37,394,13.680332061286,13.0432,25.6055,-219.175842756813,950
genetics,monsoonal,NEM,-2.88239852342512,2.02773487945179,6,57,10.0195579959022,8.4934,20.615,-29.4642193344625,950
genetics,monsoonal,SWM,-3.33788923026629,4.4913674630962,14,197,13.6669961749264,12.9179,25.7778,-84.5371086771567,950
simulation,annual,2012,-0.374650948330426,0.634699006896132,165790,340446,3.76997507336696,2.0872,9.289,-725137.843773515,951
simulation,annual,2013,-0.637207045814668,0.678018433848241,144611,317731,4.07922898531876,2.3486,9.9666,-662156.957554071,951
simulation,annual,2014,0.0820570047159587,0.56351908197784,153065,297086,3.49593098265679,1.7914,8.7279,-629790.876880126,951
simulation,total_years,2012-4,-0.303609367226413,0.620054389414468,463466,955263,3.76421945866033,2.054,9.3008,-2020687.58486308,951
simulation,monsoonal,NEM,-0.419969977381395,0.654759673311661,441001,827549,3.60919916246061,2.036,8.8583,-1863889.83202651,951
simulation,monsoonal,SWM,0.205902179714704,0.470814114302295,22465,127714,6.35094912997862,2.8416,16.0712,-127876.896704478,951
simulation_subsample,annual,2012,-0.849823293731084,0.809119761185256,3,63,3.35293450443011,2.119,7.9865,-98.4145342801642,951
simulation_subsample,annual,2013,-2.33548652481737,3.19530338005086,17,150,5.17362431814508,4.7174,10.062,-503.981623245556,951
simulation_subsample,annual,2014,-2.33589713346682,5,12,181,4.99536822817492,4.7627,9.3498,-479.796372457237,951
simulation_subsample,total_years,2012-4,-2.35443555303805,3.76904777632755,32,394,5.17415186116065,4.809,9.9023,-1188.84871524875,951
simulation_subsample,monsoonal,NEM,-2.35995125331773,3.64761466966575,31,325,5.21885924350299,4.8335,10.018,-1013.63758964284,951
simulation_subsample,monsoonal,SWM,-2.31070499354517,5,1,69,4.87109612522186,4.6442,9.1172,-169.412412408507,951
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,951
genetics,annual,2013,-3.2522228114137,5,25,150,12.4888569993177,11.9072,23.3754,-127.539195153664,951
genetics,annual,2014,0.619030454382736,0.362642848147819,19,181,17.8443254533521,6.2463,45.1452,-104.062444690791,951
genetics,total_years,2012-4,-0.496290346919843,0.497051274681989,47,394,10.1034337175586,4.7215,25.4874,-260.122527364946,951
genetics,monsoonal,NEM,-3.06647513179777,2.43554123670942,5,66,11.3435349612198,9.9421,22.7691,-26.4706797035235,951
genetics,monsoonal,SWM,-3.35811864958153,5,13,181,13.8839381726444,13.2373,25.9866,-80.7488526742275,951
simulation,annual,2012,-0.381949786556555,0.635974501151228,165720,340446,3.77538890420785,2.0927,9.3,-726114.532086347,952
simulation,annual,2013,-0.634392320350961,0.677695413252398,144744,317731,4.07289372150467,2.3443,9.9518,-661479.925367799,952
simulation,annual,2014,0.087841154956896,0.562128642646423,152531,297086,3.50601034236368,1.7935,8.7552,-629059.94384106,952
simulation,total_years,2012-4,-0.303975484567619,0.619947073133172,462995,955263,3.76757416762729,2.0556,9.3093,-2020143.73021575,952
simulation,monsoonal,NEM,-0.422216797349545,0.6550393887257,440423,826930,3.61301153080913,2.0387,8.8672,-1862931.49304814,952
simulation,monsoonal,SWM,0.228347026677106,0.468497344319248,22572,128333,6.35188271373256,2.8305,16.0773,-128355.485621309,952
simulation_subsample,annual,2012,-0.372022347309786,0.701542402079946,3,63,2.86586872748132,1.6821,6.9699,-91.9466871928788,952
simulation_subsample,annual,2013,-2.37169645467065,5,17,150,5.17743857271228,4.9363,9.6906,-468.488852529425,952
simulation_subsample,annual,2014,-2.29938758707006,5,12,181,4.81627873086068,4.592,9.0146,-461.409773701776,952
simulation_subsample,total_years,2012-4,-2.33890028423399,5,32,394,5.01039262106814,4.777,9.378,-1122.89911030106,952
simulation_subsample,monsoonal,NEM,-2.35729914236834,4.51302172543111,29,325,5.12510415412493,4.8462,9.6631,-946.52423200869,952
simulation_subsample,monsoonal,SWM,-2.32981796691927,5,3,69,4.96509267106578,4.7339,9.2932,-180.244227394402,952
genetics,annual,2012,-2.25985731890485,1.02254111418271,4,63,9.2879864353125,6.4939,21.3078,-21.8716736393616,952
genetics,annual,2013,0.988034747287107,0.382067145768844,24,150,8.83714715235074,3.266,22.4109,-117.450702785097,952
genetics,annual,2014,2.5149330527845,0.247481861583003,17,181,76.0677086094529,16.2078,179.8184,-101.533501428422,952
genetics,total_years,2012-4,0.847859588395907,0.357483370578246,45,394,15.625356927709,5.3859,39.4961,-246.730704624255,952
genetics,monsoonal,NEM,5.61727228450986,0.193590448267618,7,50,90.5048296477155,12.4835,191.8062,-24.2793489416049,952
genetics,monsoonal,SWM,-3.36132199516676,5,14,197,13.9284845353,13.2798,26.07,-88.1410791383369,952
simulation,annual,2012,-0.397182442837659,0.63880643633283,165484,340446,3.78415385856728,2.1033,9.3165,-725542.031516981,953
simulation,annual,2013,-0.642628474182486,0.67923394622653,144575,317731,4.08205275741599,2.3526,9.9711,-661855.1364935,953
simulation,annual,2014,0.0948958642109409,0.561377910900907,152921,297086,3.49776342045314,1.7876,8.7358,-629355.554087694,953
simulation,total_years,2012-4,-0.309322142314352,0.620916598020145,462980,955263,3.76989079094712,2.0589,9.3133,-2020450.43170827,953
simulation,monsoonal,NEM,-0.429513382933129,0.65650409599641,440524,827286,3.61691757837049,2.0436,8.8743,-1864096.22766095,953
simulation,monsoonal,SWM,0.256942250485773,0.4652995356941,22456,127977,6.3712380508913,2.823,16.1314,-127448.952279402,953
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,953
simulation_subsample,annual,2013,-2.25513014696085,2.37082696205432,18,150,5.07701256323027,4.4296,10.2261,-517.279446813728,953
simulation_subsample,annual,2014,-2.35375264110605,5,10,181,5.08536413400295,4.8485,9.5183,-484.390998279259,953
simulation_subsample,total_years,2012-4,-2.33681949649453,3.09610473184179,31,394,5.20457448818391,4.7264,10.1561,-1215.32198852466,953
simulation_subsample,monsoonal,NEM,-2.33353966551115,2.96950966562599,28,344,5.22250952819332,4.7164,10.2377,-1046.94662824232,953
simulation_subsample,monsoonal,SWM,-2.36235923180616,5,3,50,5.12932066828087,4.8904,9.6006,-161.60017411129,953
genetics,annual,2012,-3.11283546936453,2.99901552209971,6,63,11.3659192279002,10.2782,22.2562,-31.940293941561,953
genetics,annual,2013,-3.2265751063669,5,32,150,12.172619200559,11.6057,22.7835,-157.519942614221,953
genetics,annual,2014,1.9185555079076,0.271831096847971,14,181,51.2403139096975,12.5582,124.3651,-74.8081470506872,953
genetics,total_years,2012-4,-3.30926522902791,5,52,394,13.2219619263672,12.6062,24.7476,-282.994085787213,953
genetics,monsoonal,NEM,0.727492699631226,0.419384577739363,11,57,6.6974904541874,2.7089,17.0045,-44.441131903574,953
genetics,monsoonal,SWM,-3.34897404225114,5,16,194,13.7575537585042,13.1168,25.75,-95.6123170114689,953
simulation,annual,2012,-0.389138665118709,0.637313875077498,165695,340446,3.77940514004741,2.0976,9.3075,-725867.182879387,954
simulation,annual,2013,-0.637360971095276,0.67836485423162,144866,317731,4.07435251593364,2.3465,9.954,-662493.181422277,954
simulation,annual,2014,0.0819499681244722,0.563092718543851,152433,297086,3.50558548462672,1.7954,8.7527,-628342.730273526,954
simulation,total_years,2012-4,-0.30960351416001,0.621002291399304,462994,955263,3.76937820465814,2.0588,9.3119,-2020195.5622046,954
simulation,monsoonal,NEM,-0.430227338742727,0.656607811242749,440408,827453,3.61791283519042,2.0444,8.8765,-1863586.21003252,954
simulation,monsoonal,SWM,0.270234082935611,0.464412592102255,22586,127810,6.34312694224494,2.8061,16.0616,-128012.600867323,954
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,954
simulation_subsample,annual,2013,-2.2967131401558,3.02958380246118,17,150,5.01704529554468,4.5431,9.8132,-494.380593457615,954
simulation_subsample,annual,2014,-2.30858820781069,5,12,181,4.86079596389608,4.6344,9.098,-468.581775086831,954
simulation_subsample,total_years,2012-4,-2.3278932582357,5,32,394,4.95554550479122,4.7248,9.2753,-1149.36528300055,954
simulation_subsample,monsoonal,NEM,-2.32721809325767,5,29,346,4.95220082325235,4.7216,9.269,-1022.71367871957,954
simulation_subsample,monsoonal,SWM,-2.33318389272561,5,3,48,4.9818329621021,4.7498,9.3245,-126.643129820027,954
genetics,annual,2012,-3.2621670223546,3.36710315317899,3,63,12.9791697939904,11.9111,25.1079,-14.6693678784122,954
genetics,annual,2013,-3.26062495470065,5,24,150,12.5942322343059,12.0077,23.5727,-127.139185965422,954
genetics,annual,2014,2.26196552028509,0.260889120628346,14,181,55.2366190172404,12.7534,132.6469,-69.3342520926268,954
genetics,total_years,2012-4,0.00846846102213905,0.426433823975016,41,394,12.5774415962052,5.1654,31.9277,-224.275646871461,954
genetics,monsoonal,NEM,-2.80822654859331,1.98034999272526,10,71,9.3923529251041,7.9239,19.3899,-46.5906724656842,954
genetics,monsoonal,SWM,-3.39537690139098,5,10,186,14.4109869264297,13.7398,26.9731,-65.0598391223273,954
simulation,annual,2012,-0.393437995550502,0.638085916045006,165724,340446,3.78236604037482,2.1008,9.3134,-727115.068233404,955
simulation,annual,2013,-0.643077468433069,0.679605333161039,144944,317731,4.07800638140787,2.351,9.9605,-663047.197780657,955
simulation,annual,2014,0.0870632139329468,0.562185174084209,152268,297086,3.50749958336587,1.7943,8.7588,-627858.339240638,955
simulation,total_years,2012-4,-0.311448095786121,0.621251135149511,462936,955263,3.77176674033647,2.0606,9.3173,-2021559.90190117,955
simulation,monsoonal,NEM,-0.430416602698605,0.656657170800082,440218,826523,3.61784222068868,2.0444,8.8763,-1863544.7229655,955
simulation,monsoonal,SWM,0.22950951230971,0.468617336489249,22718,128740,6.3370409820545,2.8245,16.0396,-129196.838910271,955
simulation_subsample,annual,2012,-1.58881670765862,1.10373524309362,3,63,4.30313407971058,3.095,9.7475,-103.385043105157,955
simulation_subsample,annual,2013,-2.28957789467244,2.77010752287863,19,150,5.06234280597737,4.527,10.0026,-505.351978116749,955
simulation_subsample,annual,2014,-2.32668737234247,5,12,181,4.94957328400585,4.7191,9.2641,-470.682256229446,955
simulation_subsample,total_years,2012-4,-2.34680121343991,3.49750478286696,34,394,5.17342353068993,4.7689,9.9705,-1188.11618623279,955
simulation_subsample,monsoonal,NEM,-2.33929358785636,3.38493038580457,32,348,5.154277984617,4.7331,9.9656,-1044.09964578932,955
simulation_subsample,monsoonal,SWM,-2.3846826142868,5,2,46,5.24511207483523,5.0008,9.8173,-141.291101514389,955
genetics,annual,2012,-10,2.84828649917664,0,63,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,955
genetics,annual,2013,0.821851750272896,0.372374458404188,16,150,12.2609042650382,4.4133,31.0622,-82.955922273631,955
genetics,annual,2014,2.97646423001365,0.228560155445776,19,181,123.373193600559,23.0979,283.4482,-120.308350342622,955
genetics,total_years,2012-4,1.83345230847803,0.279109726168612,35,394,43.1480245099464,10.9746,105.3697,-209.595587474937,955
genetics,monsoonal,NEM,2.02624914469772,0.289354270579204,5,55,25.4308309119615,6.7936,62.5731,-21.7985715102018,955
genetics,monsoonal,SWM,4.30092836458806,0.15,6,203,38361.9081141917,3004.5057,67913.7468,-44.1719162456994,955
simulation,annual,2012,-0.384959635818094,0.636598242054155,165823,340446,3.77596701121917,2.0943,9.3003,-726308.232314681,956
simulation,annual,2013,-0.636180292999458,0.678052421621658,144845,317731,4.07450272246573,2.3459,9.955,-662115.187068752,956
simulation,annual,2014,0.0805378090318081,0.563410935998286,152595,297086,3.50359927909598,1.795,8.7472,-628786.659980887,956
simulation,total_years,2012-4,-0.308006207520119,0.620770022513388,463263,955263,3.76762299100996,2.0574,9.3079,-2020707.01574467,956
simulation,monsoonal,NEM,-0.42633664210261,0.656034531345809,440805,827153,3.61262401782997,2.0403,8.8645,-1863563.97245848,956
simulation,monsoonal,SWM,0.23144635945705,0.467661218806989,22458,128110,6.38449832412179,2.8408,16.1613,-127967.48460718,956
simulation_subsample,annual,2012,-1.61150667006496,1.12023387627046,3,63,4.32478985252233,3.127,9.7724,-104.512138135843,956
simulation_subsample,annual,2013,-2.35734940050121,4.65964492578836,19,150,5.11763029370913,4.8522,9.6262,-464.028640603011,956
simulation_subsample,annual,2014,-2.34761558553383,5,13,181,5.05425054228235,4.8189,9.4601,-479.998538517071,956
simulation_subsample,total_years,2012-4,-2.36175161785008,4.55348453693482,35,394,5.14571135131512,4.8694,9.6955,-1140.15378958729,956
simulation_subsample,monsoonal,NEM,-2.34804006123557,5,34,347,5.05639640422892,4.8209,9.4641,-981.019884562747,956
simulation_subsample,monsoonal,SWM,-2.35975268172653,2.87291845265617,1,47,5.39256957914136,4.8477,10.6104,-143.53072966862,956
genetics,annual,2012,-3.23329995246187,3.18974891469207,3,63,12.7003920255017,11.5779,24.7051,-15.9134249719926,956
genetics,annual,2013,0.218135303316015,0.415772246704853,15,150,11.681983418423,4.6872,29.6611,-88.365181962176,956
genetics,annual,2014,3.4909916625269,0.218175014796252,14,181,134.570581165403,23.2452,303.1928,-70.9743045294893,956
genetics,total_years,2012-4,1.07665994901613,0.324615878738974,32,394,25.0107971161421,7.7259,62.6596,-180.23685869279,956
genetics,monsoonal,NEM,0.746138630513319,0.346707300611038,4,66,21.3779599089213,7.1249,53.9145,-19.6936040123099,956
genetics,monsoonal,SWM,-3.41986108643026,5,7,185,14.7681831825336,14.0804,27.6416,-46.6680896471517,956
simulation,annual,2012,-0.389689864508891,0.637713349043327,166085,340446,3.77461016060536,2.0958,9.2949,-726883.690125679,957
simulation,annual,2013,-0.636930387259563,0.677882047308967,144543,317731,4.08027075596902,2.3489,9.9694,-662116.662152416,957
simulation,annual,2014,0.0832151508869445,0.562737512895122,152350,297086,3.50890697484545,1.7963,8.7615,-628749.318752708,957
simulation,total_years,2012-4,-0.308960055119806,0.620809648871666,462978,955263,3.77049020243902,2.059,9.315,-2021276.19455319,957
simulation,monsoonal,NEM,-0.428267576406955,0.65618623745511,440313,826908,3.61727989914527,2.0432,8.8757,-1863866.19953641,957
simulation,monsoonal,SWM,0.25144172531177,0.466125401343063,22665,128355,6.35392353211051,2.8195,16.0863,-128623.877088396,957
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,957
simulation_subsample,annual,2013,-2.31772353459645,2.72171482242382,18,150,5.22561304530482,4.6609,10.3466,-516.60494941988,957
simulation_subsample,annual,2014,-2.34090367145291,5,13,181,5.02044043908135,4.7866,9.3968,-473.432817748477,957
simulation_subsample,total_years,2012-4,-2.35461159838249,3.44297060441812,34,394,5.22329503913818,4.8061,10.082,-1198.43001539407,957
simulation_subsample,monsoonal,NEM,-2.36450919398878,3.36791148902673,32,343,5.28915443605869,4.854,10.2315,-1040.91136121778,957
simulation_subsample,monsoonal,SWM,-2.28914198230957,5,2,51,4.76718496966205,4.5452,8.9228,-150.402362785298,957
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,957
genetics,annual,2013,-3.27360657503966,5,22,150,12.7587915881713,12.1646,23.8807,-119.897121253182,957
genetics,annual,2014,4.30310967524141,0.167240708790808,9,181,4214.42029405756,424.4159,8085.7584,-62.3542088259966,957
genetics,total_years,2012-4,-3.34194797810095,5,34,394,13.6612310841437,13.025,25.5698,-204.461882283028,957
genetics,monsoonal,NEM,-3.1238635831606,2.77080573612598,4,48,11.6588400676583,10.4264,23.0358,-21.9634471165744,957
genetics,monsoonal,SWM,-3.35931880717962,5,15,199,13.9006110895965,13.2532,26.0178,-96.9470677293743,957
simulation,annual,2012,-0.396735753229482,0.638645944709498,165215,340446,3.78521848082613,2.1035,9.3194,-724291.328206564,958
simulation,annual,2013,-0.641394555268284,0.679413270856192,145213,317731,4.07418266736054,2.3485,9.9516,-664524.621729819,958
simulation,annual,2014,0.066636211130673,0.56546234700925,152595,297086,3.50784509726511,1.8017,8.7547,-629517.737174982,958
simulation,total_years,2012-4,-0.318563458267562,0.622678145392997,463023,955263,3.77249729373929,2.064,9.3166,-2021749.95226373,958
simulation,monsoonal,NEM,-0.437771213506934,0.658243676824491,440452,827271,3.62024913514853,2.0487,8.8794,-1864713.90295083,958
simulation,monsoonal,SWM,0.230182879314618,0.468512773726541,22571,127992,6.33927266083942,2.8249,16.0454,-128257.463595733,958
simulation_subsample,annual,2012,-1.16947342171656,0.912723480451767,3,63,3.70499036314087,2.4736,8.6592,-102.314022948951,958
simulation_subsample,annual,2013,-2.36004784881526,5,16,150,5.11747853485841,4.8791,9.5784,-465.54191329851,958
simulation_subsample,annual,2014,-2.34307023003716,5,13,181,5.03132930883908,4.797,9.4172,-473.569643669133,958
simulation_subsample,total_years,2012-4,-2.36126718601709,4.66002465547726,32,394,5.13770080219984,4.8712,9.6639,-1134.51140200657,958
simulation_subsample,monsoonal,NEM,-2.36781650096262,4.55055143885428,31,333,5.17717615523293,4.8989,9.7552,-962.227378035821,958
simulation_subsample,monsoonal,SWM,-2.28889655454343,5,1,61,4.7660151136676,4.5441,8.9206,-169.432013984796,958
genetics,annual,2012,-2.98957011537447,1.98152939499523,3,63,11.2570417488072,9.4983,23.2375,-17.1198986137519,958
genetics,annual,2013,-3.29721244483309,5,18,150,13.0635569345844,12.4552,24.4511,-107.937460765932,958
genetics,annual,2014,-3.41081010602027,5,10,181,14.6351198362715,13.9535,27.3926,-66.0135579495193,958
genetics,total_years,2012-4,-3.35628709891588,5,31,394,13.8585323096074,13.2131,25.939,-193.521102892358,958
genetics,monsoonal,NEM,-1.29712086469706,0.516543598847301,2,62,19.2220305319165,9.2514,48.3574,-11.9675680021114,958
genetics,monsoonal,SWM,-3.37100072655936,5,13,210,14.0639491008943,13.409,26.3235,-85.099425579408,958
simulation,annual,2012,-0.376005467928312,0.635160016005016,166228,340446,3.76707969226282,2.0865,9.281,-727712.317690396,959
simulation,annual,2013,-0.640196175153555,0.678178388530279,144107,317731,4.08888995334436,2.3545,9.9899,-660596.429824788,959
simulation,annual,2014,0.0700035088218988,0.564979502805035,152762,297086,3.50647498961359,1.8,8.752,-630515.920255586,959
simulation,total_years,2012-4,-0.308852188003407,0.620814306422036,463097,955263,3.76999794357053,2.0588,9.3137,-2022376.901467,959
simulation,monsoonal,NEM,-0.428086235838016,0.656198408708814,440739,827435,3.61643749566217,2.0428,8.8736,-1866275.63210913,959
simulation,monsoonal,SWM,0.256059544504248,0.465103391622678,22358,127828,6.3893623607173,2.83,16.1776,-127122.05424719,959
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,959
simulation_subsample,annual,2013,-2.34242583533246,5,14,150,5.02808819126654,4.7939,9.4111,-462.11085647021,959
simulation_subsample,annual,2014,-2.34316101199488,5,13,181,5.03178608349677,4.7974,9.418,-482.53566659668,959
simulation_subsample,total_years,2012-4,-2.3396459669891,5,29,394,5.01413017778457,4.7806,9.385,-1135.98387628044,959
simulation_subsample,monsoonal,NEM,-2.36312286402569,4.62494770197156,29,343,5.14899622605332,4.8789,9.6905,-1008.8889065044,959
simulation_subsample,monsoonal,SWM,-2.30357690391283,5,0,51,4.83649797129815,4.6113,9.0525,-130.943438153063,959
genetics,annual,2012,-3.21678034436101,3.32092005222549,4,63,12.4247452666081,11.3834,24.0688,-22.4419171522236,959
genetics,annual,2013,-3.28647278329227,5,20,150,12.924009442291,12.3221,24.1899,-112.16975826014,959
genetics,annual,2014,0.419799009288593,0.350622085347862,15,181,27.3841499041364,9.2412,69.1234,-96.6415788893761,959
genetics,total_years,2012-4,-3.33592631323597,5,39,394,13.5792149136864,12.9468,25.4162,-230.686007155738,959
genetics,monsoonal,NEM,-0.13514060331984,0.469081283461063,8,71,9.08403792359104,4.0521,22.9914,-35.9026305943273,959
genetics,monsoonal,SWM,-3.38443224624788,5,11,180,14.2541236174843,13.5903,26.6795,-72.5095801787541,959
simulation,annual,2012,-0.39115843121709,0.637755492840014,165650,340446,3.77943210168266,2.0985,9.3067,-725839.067854521,960
